Santa Cruz,,,,,,,,,Precinct Canvass,,,,
2020 Santa Cruz Presidential Primary,,,,,,,,,"March 3, 2020",,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,1 Superior Court Judge,,,,,,,,,,,
,,,,,,,1,1,,1,1,,
,,Registered Voters,Voters Cast,Turnout (%),,,ANNRAE ANGEL,NANCY DE LA PENA,,JACK D. GORDON,Write In,,
31250,Polling Place,1598,411,25.72 %,,,122,137,,58,1,,
31250,Total,1598,1201,75.16 %,,,349,403,,192,4,,
31300,Vote by Mail,1463,616,42.11 %,,,215,184,,117,4,,
31300,Polling Place,1463,341,23.31 %,,,105,93,,55,2,,
31300,Total,1463,957,65.41 %,,,320,277,,172,6,,
31400,Vote by Mail,1383,755,54.59 %,,,216,253,,154,2,,
31400,Polling Place,1383,341,24.66 %,,,86,134,,58,3,,
31400,Total,1383,1096,79.25 %,,,302,387,,212,5,,
31450,Vote by Mail,1284,633,49.30 %,,,212,222,,89,2,,
31450,Polling Place,1284,334,26.01 %,,,96,125,,41,2,,
31450,Total,1284,967,75.31 %,,,308,347,,130,4,,
31480,Vote by Mail,996,467,46.89 %,,,136,139,,108,,,
31480,Polling Place,996,225,22.59 %,,,77,61,,33,1,,
31480,Total,996,692,69.48 %,,,213,200,,141,1,,
31490,Vote by Mail,1025,510,49.76 %,,,146,187,,92,2,,
31490,Polling Place,1025,253,24.68 %,,,72,90,,47,,,
31490,Total,1025,763,74.44 %,,,218,277,,139,2,,
31560,Vote by Mail,893,382,42.78 %,,,125,145,,56,1,,
31560,Polling Place,893,243,27.21 %,,,79,81,,26,,,
31560,Total,893,625,69.99 %,,,204,226,,82,1,,
31580,Vote by Mail,796,335,42.09 %,,,103,106,,75,,,
31580,Polling Place,796,230,28.89 %,,,75,84,,32,,,
31580,Total,796,565,70.98 %,,,178,190,,107,,,
31600,Vote by Mail,822,211,25.67 %,,,114,38,,25,,,
31600,Polling Place,822,404,49.15 %,,,157,128,,42,4,,
31600,Total,822,615,74.82 %,,,271,166,,67,4,,
31610,Vote by Mail,623,142,22.79 %,,,58,40,,12,1,,
31610,Polling Place,623,256,41.09 %,,,71,80,,30,8,,
31610,Total,623,398,63.88 %,,,129,120,,42,9,,
31630,Vote by Mail,417,80,19.18 %,,,37,24,,7,1,,
31630,Polling Place,417,211,50.60 %,,,69,62,,28,3,,
31630,Total,417,291,69.78 %,,,106,86,,35,4,,
31650,Vote by Mail,765,199,26.01 %,,,105,58,,13,,,
31650,Polling Place,765,327,42.75 %,,,154,81,,27,2,,
31650,Total,765,526,68.76 %,,,259,139,,40,2,,
31690,Vote by Mail,435,113,25.98 %,,,41,40,,10,,,
31690,Polling Place,435,195,44.83 %,,,62,62,,27,2,,
31690,Total,435,308,70.80 %,,,103,102,,37,2,,
31710,Vote by Mail,1222,549,44.93 %,,,156,238,,83,2,,
31710,Polling Place,1222,356,29.13 %,,,87,144,,70,1,,
31710,Total,1222,905,74.06 %,,,243,382,,153,3,,
40010,Vote by Mail,2,0,0.00 %,,,,,,,,,
40010,Polling Place,2,0,0.00 %,,,,,,,,,
40010,Total,2,0,0.00 %,,,,,,,,,
40071,Vote by Mail,1071,343,32.03 %,,,69,127,,103,6,,
40071,Polling Place,1071,188,17.55 %,,,49,76,,39,,,
40071,Total,1071,531,49.58 %,,,118,203,,142,6,,
40161,Vote by Mail,1881,549,29.19 %,,,143,249,,115,,,
40161,Polling Place,1881,234,12.44 %,,,45,118,,49,4,,
40161,Total,1881,783,41.63 %,,,188,367,,164,4,,
40162,Vote by Mail,745,233,31.28 %,,,58,71,,76,,,
40162,Polling Place,745,126,16.91 %,,,17,44,,34,1,,
40162,Total,745,359,48.19 %,,,75,115,,110,1,,
