,ID,District,AREA,Code,percent
1433,41,46,77.82,9000133A,1.0000000000000007
1434,41,46,77.82,9006623C,1.0000000000000004
1435,41,46,77.82,9000062A,0.9999999999999998
1436,41,46,77.82,9007954A,0.9999999999999998
1437,41,46,77.82,9001999A,1.0
1438,41,46,77.82,9006626A,0.9999999999999991
1439,41,46,77.82,9007971A,1.0000000000000002
1440,41,46,77.82,9001037A,0.9999999999999993
1441,41,46,77.82,9006611A,0.9999999999999993
1442,41,46,77.82,9000226A,0.9999999999999999
1443,41,46,77.82,9007902B,1.0000000000000004
1444,41,46,77.82,9006614A,1.0000000000000004
1445,41,46,77.82,9000628A,1.0000000000000007
1446,41,46,77.82,9000084A,0.9999999999999991
1447,41,46,77.82,9000033A,0.9999999999999994
1448,41,46,77.82,9004217A,1.0
1449,41,46,77.82,9000225A,1.0000000000000004
1450,41,46,77.82,9006644A,0.9999999999999997
1451,41,46,77.82,9006652A,1.0000000000000002
1452,41,46,77.82,9005520A,1.0000000000000002
1453,41,46,77.82,9000253A,0.9999999999999997
1454,41,46,77.82,9006656A,1.0000000000000002
1455,41,46,77.82,9001893A,0.9999999999999998
1456,41,46,77.82,9006666A,0.9999999999999988
1457,41,46,77.82,9000436A,0.9999999999999991
1458,41,46,77.82,9006468A,1.0000000000000018
1459,41,46,77.82,9006483A,0.9999999999999999
1460,41,46,77.82,9000092B,0.9999999999999993
1461,41,46,77.82,9006471A,0.9999999999999997
1462,41,46,77.82,9006453A,0.999999999999999
1463,41,46,77.82,9006487B,1.0000000000000002
1464,41,46,77.82,9007927A,0.9999999999999998
1465,41,46,77.82,9000207A,0.9999999999999998
1466,43,48,86.39,2600012A,1.0
1468,44,49,58.4,2100103A,0.999986833079861
1469,43,48,86.39,1900015A,1.0000000000000002
1470,43,48,86.39,5500005A,1.0
1471,43,48,86.39,1900012A,1.0
1472,43,48,86.39,5500100A,1.0000000000000004
1473,43,48,86.39,0350032A,0.9899934007084098
1475,43,48,86.39,1100073A,0.9999999999999999
1476,43,48,86.39,1250083A,1.0
1477,43,48,86.39,1100083A,1.0000000000000004
1478,43,48,86.39,1100040A,0.9999999999999992
1479,43,48,86.39,5500105A,1.0
1480,43,48,86.39,5500011A,1.0000000000000002
1481,43,48,86.39,1500016A,1.0000000000000002
1482,43,48,86.39,1500078A,0.9999999999999986
1483,43,48,86.39,1500012A,0.9999999999999989
1484,43,48,86.39,1500090A,1.0000000000000002
1485,43,48,86.39,1500082A,0.9999999999999996
1486,43,48,86.39,1500025A,0.9999999999999999
1487,43,48,86.39,1500029A,0.9999999999999997
1488,43,48,86.39,1500087A,0.9999999999999996
1489,43,48,86.39,1500008B,1.0000000000000004
1490,43,48,86.39,1500014A,1.0000000000000002
1491,43,48,86.39,1500089A,1.0000000000000004
1492,43,48,86.39,0600052C,0.9941459927795037
1495,43,48,86.39,2600058B,1.0
1496,43,48,86.39,2600059A,0.9999999999999999
1497,43,48,86.39,2600016A,1.0000000000000007
1498,43,48,86.39,1250005A,1.0000000000000004
1499,43,48,86.39,2600096A,1.0000000000000004
1500,43,48,86.39,2600022B,1.0000000000000002
1501,43,48,86.39,2600009A,1.0
1502,43,48,86.39,7700118A,1.0000000000000002
1503,43,48,86.39,7700155A,0.9998237418113
1505,43,48,86.39,7700114A,0.9987413406210717
1507,43,48,86.39,7700035A,0.9999410995075358
1509,43,48,86.39,7700080A,0.9999502203240316
1511,43,48,86.39,7700116A,0.9970278167682235
1513,43,48,86.39,7700007A,1.0000000000000004
1515,52,56,120.45,0520010B,0.9978653343133258
1516,43,48,86.39,2600040A,1.0000000000000002
1517,43,48,86.39,7700026A,1.0000000000000007
1518,43,48,86.39,7700041A,1.0000000000000002
1519,43,48,86.39,7700145A,0.9999999999999989
1520,43,48,86.39,7700014B,1.0000000000000007
1521,43,48,86.39,7700020A,1.0000000000000013
1522,43,48,86.39,7700141A,1.0000000000000004
1523,43,48,86.39,7700166A,0.9999999999999999
1524,43,48,86.39,7700003A,1.0000000000000004
1525,43,48,86.39,7700011A,1.0000000000000007
1526,43,48,86.39,7700140A,0.9999999999999998
1527,43,48,86.39,7700038C,0.9999748829743353
1529,43,48,86.39,7700156A,1.0000000000000009
1530,43,48,86.39,7700040A,1.0000000000000002
1531,43,48,86.39,7700150A,0.9999999999999999
1532,43,48,86.39,7700149A,1.0000000000000007
1533,43,48,86.39,7700148A,0.9999999999999999
1534,43,48,86.39,7700142A,0.9999999999999997
1535,43,48,86.39,7700033A,1.0000000000000004
1536,43,48,86.39,7700004A,1.0000000000000004
1537,43,48,86.39,7700037B,0.9999999999999998
1538,43,48,86.39,7700008A,1.0000000000000007
1539,43,48,86.39,1940005B,0.6424285017501488
1540,44,49,58.4,1940005B,0.35757149824077505
1542,52,56,120.45,3330018B,0.9968965467590292
1544,52,56,120.45,3330009A,0.998251606660434
1546,52,56,120.45,3330008A,0.9938715250638948
1548,52,56,120.45,2930010A,0.9971563181421865
1549,43,48,86.39,7410007A,0.9999999999999996
1550,43,48,86.39,7410004A,0.9995376948932786
1552,43,48,86.39,7410002A,0.9935341261252654
1554,43,48,86.39,7410006B,0.9996951718769796
1557,52,56,120.45,3330015A,0.995127697885695
1559,52,56,120.45,3330013A,0.9991748178026654
1560,43,48,86.39,0600035A,0.9999969088169106
1562,43,48,86.39,0670006A,0.9978131256326354
1564,43,48,86.39,7410011B,1.0000000000000002
1565,43,48,86.39,1250072A,0.9999999999999998
1566,43,48,86.39,0600029A,0.9979218553015742
1568,43,48,86.39,0600007A,0.9999999999999998
1569,43,48,86.39,0600020A,1.0000000000000007
1570,43,48,86.39,1100081A,1.0000000000000004
1571,43,48,86.39,0600024B,1.0
1572,43,48,86.39,0600027A,1.0000000000000004
1573,43,48,86.39,7410029A,0.9990697806380852
1575,43,48,86.39,0670010A,0.9941922422097274
1577,43,48,86.39,0600014A,0.9999999999999997
1578,43,48,86.39,1100008A,0.9999999999999998
1579,43,48,86.39,1100005A,1.0000000000000004
1580,43,48,86.39,3000003A,1.0000000000000009
1581,43,48,86.39,0600017A,0.9999999999999992
1582,43,48,86.39,0600010A,0.9999999999999999
1583,43,48,86.39,0670143B,0.9999774251330631
1585,43,48,86.39,0600041A,0.9999999999999997
1586,43,48,86.39,7410086A,0.9994972971790802
1588,43,48,86.39,0600016A,0.9999999999999999
1589,43,48,86.39,1100004A,1.0
1590,43,48,86.39,5500098A,0.9999999999999993
1591,43,48,86.39,7410016A,0.9989567888823304
1593,43,48,86.39,0600036A,0.9999999999999999
1594,43,48,86.39,0600030A,1.0000000000000002
1595,43,48,86.39,3000004A,0.9999887649414387
1597,43,48,86.39,0600001A,0.9999999999999996
1598,43,48,86.39,7410130A,0.9996624059932453
1600,43,48,86.39,0670142A,0.9991854234143431
1602,43,48,86.39,0600026A,1.0000000000000002
1603,43,48,86.39,5500035A,0.9999999999999997
1604,43,48,86.39,0600006A,1.0000000000000002
1605,43,48,86.39,7410017A,0.9960748193672647
1607,43,48,86.39,0600009A,1.0000000000000002
1608,43,48,86.39,7410150A,0.9999999999999994
1609,43,48,86.39,7410020A,0.9994337413982033
1611,43,48,86.39,7410110B,0.9999999999999997
1612,43,48,86.39,5500099A,1.0000000000000002
1613,43,48,86.39,4400019A,0.999913892830381
1615,43,48,86.39,2600002B,0.9999999999999992
1616,43,48,86.39,1940005A,0.9982032473480972
1619,44,49,58.4,0350101A,0.9995923574696414
1620,43,48,86.39,2600025A,0.9999999999999997
1621,43,48,86.39,2600026A,0.9999999999999999
1622,43,48,86.39,2600097A,1.0000000000000009
1623,43,48,86.39,0550078A,1.0000000000000007
1624,43,48,86.39,0550001A,0.9999999999999998
1625,43,48,86.39,0550002A,0.9999999999999991
1626,43,48,86.39,0550076A,0.9999999999999999
1627,43,48,86.39,0550073A,0.9999999999999998
1628,43,48,86.39,0550010A,0.9999999999999998
1629,43,48,86.39,0550080A,1.0000000000000004
1630,43,48,86.39,0550012A,1.0000000000000007
1631,43,48,86.39,0550008A,1.0000000000000002
1632,43,48,86.39,0550079A,1.0000000000000004
1634,44,49,58.4,0350058C,0.9927511488095618
1636,52,56,120.45,7600031A,0.999962811586422
1639,52,56,120.45,7600007A,0.9996701453401969
1641,52,56,120.45,7600002A,0.9998611971888588
1643,52,56,120.45,7600018A,0.9987555101376892
1645,52,56,120.45,7600009A,0.999846492274173
1647,52,56,120.45,7600030A,0.9998402522536747
1648,43,48,86.39,7700030A,1.0
1649,43,48,86.39,7700029A,1.0
1651,52,56,120.45,2930001A,0.9841130196308518
1653,44,49,58.4,0350104B,0.99933184974298
1655,44,49,58.4,2100040D,0.9994752488872753
1656,44,49,58.4,5750027A,0.9999999999999996
1657,44,49,58.4,5750026A,1.0000000000000002
1658,44,49,58.4,5750033A,0.9999999999999999
1659,44,49,58.4,5750030C,0.9999999999999999
1660,44,49,58.4,5750020A,0.9999999999999998
1661,44,49,58.4,6650034A,1.0000000000000002
1662,44,49,58.4,5750015A,1.0000000000000002
1663,44,49,58.4,2040015A,1.0000000000000002
1664,44,49,58.4,2040010A,1.0
1665,44,49,58.4,7050062A,0.9999999999999997
1666,44,49,58.4,2040016B,0.9999999999999999
1668,48,52,44.24,9000913D,0.9877503063826774
1670,48,52,44.24,9000916A,0.9999635552481
1672,48,52,44.24,9000816A,0.9999645380686311
1674,48,52,44.24,9000882A,0.9998457894861985
1676,48,52,44.24,9000536A,0.9999742555130062
1678,48,52,44.24,9000595A,0.9998714819949829
1679,44,49,58.4,2100039B,0.9921932182756031
1681,44,49,58.4,2100001A,1.0000000000000004
1682,44,49,58.4,2100006B,1.0000000000000002
1683,44,49,58.4,2100110A,1.0000000000000002
1684,44,49,58.4,2100047A,1.0
1685,44,49,58.4,2100105A,1.0000000000000004
1686,44,49,58.4,2100106A,0.9999999999999998
1687,44,49,58.4,2100008B,0.3551556739502688
1688,52,56,120.45,2100008B,0.6448443260497387
1690,52,56,120.45,2100017A,0.9965133801648594
1693,50,54,40.92,4450001C,0.9401745509392423
1695,52,56,120.45,6650011B,0.966955882416423
1696,44,49,58.4,4500014A,0.9999999999999998
1697,44,49,58.4,5750004A,1.0
1699,52,56,120.45,6530002A,0.9987144809678002
1700,44,49,58.4,6650010A,0.9676134111260447
1703,48,52,44.24,2000004A,0.9885790071614261
1705,48,52,44.24,0850052A,0.9999865509482601
1706,44,49,58.4,4500007A,1.0
1707,44,49,58.4,4500024A,0.9950493587458176
1709,44,49,58.4,4500046A,1.0000000000000002
1710,44,49,58.4,4500044A,0.9999737591640866
1712,44,49,58.4,4500004A,0.9999646503764532
1714,44,49,58.4,4500042A,0.9999999999999996
1715,44,49,58.4,4500026A,0.9999999999999993
1716,44,49,58.4,0350102A,0.9999999999999991
1717,44,49,58.4,5750003A,1.0
1718,44,49,58.4,6650035A,0.9995347264502924
1720,44,49,58.4,5750019A,0.987975470045554
1722,44,49,58.4,5750011A,0.9999999999999996
1723,44,49,58.4,5750001A,1.0
1724,44,49,58.4,5750023A,0.9999245956769762
1726,44,49,58.4,5750012A,0.9991823346732381
1728,44,49,58.4,6650032A,0.9903013878683381
1730,44,49,58.4,4500031A,1.0000000000000002
1731,44,49,58.4,4500016A,1.0
1733,50,54,40.92,4450025A,0.9937222813590932
1736,50,54,40.92,4450004A,0.9989356825066957
1739,50,54,40.92,4450002A,0.9976813131420477
1740,44,49,58.4,2100021A,0.6640214322991423
1741,52,56,120.45,2100021A,0.33597856770085804
1742,44,49,58.4,2100019A,0.9925774740707726
1744,44,49,58.4,6100050B,0.9999999999999999
1745,44,49,58.4,6100031A,0.9999999999999994
1747,48,52,44.24,0850051A,0.9988207224753896
1749,48,52,44.24,0850055A,0.9996940798411906
1751,48,52,44.24,2000030A,0.9982357781806466
1753,44,49,58.4,6600013A,0.9999999999999998
1754,44,49,58.4,6600016A,0.9968001684612802
1756,44,49,58.4,6600028A,0.9998448374116028
1758,44,49,58.4,6600001A,0.9999613653270297
1760,44,49,58.4,6600011A,1.0000000000000004
1761,44,49,58.4,4500011B,0.9788797144276548
1764,48,52,44.24,0850016A,0.9998051517502531
1766,48,52,44.24,0850061A,0.9998528849914413
1767,44,49,58.4,0350009A,1.0
1769,50,54,40.92,4450092A,0.9943368127868593
1771,50,54,40.92,4450010A,0.9996901846939017
1772,44,49,58.4,7050066A,1.0000000000000002
1774,52,56,120.45,6530004A,0.9996983228205363
1775,44,49,58.4,2100029A,0.25537054753222016
1776,52,56,120.45,2100029A,0.7446294524677951
1777,44,49,58.4,6100034A,1.0
1778,44,49,58.4,6100025A,1.000000000000001
1779,44,49,58.4,6100026A,1.0000000000000002
1780,44,49,58.4,6100003A,1.0000000000000004
1781,44,49,58.4,6100043A,0.9999999999999998
1782,44,49,58.4,6100018A,1.0000000000000002
1783,44,49,58.4,6100012A,0.9999999999999998
1784,44,49,58.4,6100010A,0.9999999999999988
1785,44,49,58.4,6100006A,0.9999999999999999
1786,44,49,58.4,0150008A,0.9901105754315734
1788,44,49,58.4,0150012A,1.0000000000000002
1789,44,49,58.4,0150059A,1.0000000000000002
1790,44,49,58.4,0150015A,0.9999999999999998
1791,44,49,58.4,0150045A,1.0000000000000002
1792,44,49,58.4,0150051A,1.0
1793,44,49,58.4,0150079A,1.0000000000000004
1794,44,49,58.4,0150067A,0.9999999999999997
1795,44,49,58.4,0150023A,0.9981354913619278
1797,44,49,58.4,0150042B,0.9999999999999997
1798,44,49,58.4,0150010A,1.0
1799,44,49,58.4,0150039A,1.0000000000000007
1800,44,49,58.4,0150011A,0.9974538003213032
1802,44,49,58.4,0150025A,0.9999999999999992
1803,44,49,58.4,0150044D,1.0
1804,44,49,58.4,0150055A,1.0000000000000004
1805,44,49,58.4,0150003A,1.0000000000000002
1806,44,49,58.4,0150065A,1.0000000000000004
1807,44,49,58.4,0150007A,0.9999999999999999
1808,44,49,58.4,0150063A,0.9999999999999994
1809,44,49,58.4,0150022A,0.994268068888368
1811,44,49,58.4,0150032A,1.0000000000000002
1812,44,49,58.4,1940013A,1.0000000000000004
1813,44,49,58.4,2040004A,1.0000000000000004
1814,44,49,58.4,2040003A,1.0000000000000002
1815,44,49,58.4,7050013B,0.9999999999999998
1816,44,49,58.4,7050069A,0.9999999999999999
1817,44,49,58.4,2040012A,0.9999999999999997
1818,44,49,58.4,7050072A,0.9999999999999996
1819,44,49,58.4,7050076B,0.9999999999999992
1820,44,49,58.4,7050043A,0.9999999999999991
1821,44,49,58.4,7050008B,0.9999999999999999
1822,44,49,58.4,7050016A,0.9999999999999998
1823,44,49,58.4,2040019A,0.9999999999999994
1824,44,49,58.4,4500090A,0.9982721904078687
1826,44,49,58.4,4500002A,0.9999999999999998
1827,44,49,58.4,4500023A,0.9999999999999996
1828,44,49,58.4,6200007A,1.0000000000000007
1829,44,49,58.4,0350023A,1.0000000000000007
1830,44,49,58.4,0350038A,1.0000000000000007
1831,44,49,58.4,0350026A,0.9999999999999999
1832,44,49,58.4,0350030A,0.9999999999999992
1833,44,49,58.4,0350012A,1.0000000000000002
1834,44,49,58.4,0350011A,0.9999999999999998
1835,44,49,58.4,2100026A,0.9999999999999997
1836,44,49,58.4,2100039A,0.6801395767479641
1837,52,56,120.45,2100039A,0.31986042325202846
1838,44,49,58.4,6650007A,0.9990217525947485
1840,44,49,58.4,4500034A,0.9999999999999996
1841,44,49,58.4,4500017A,0.9999999999999989
1842,44,49,58.4,4500009A,1.0000000000000009
1843,47,51,65.54,9000608A,1.0
1844,47,51,65.54,9000262A,0.9999999999999998
1845,47,51,65.54,9000317A,0.9999999999999998
1846,47,51,65.54,9001191A,0.9999999999999982
1847,47,51,65.54,9005117A,0.29980519160293095
1848,48,52,44.24,9005117A,0.7001948083970648
1850,48,52,44.24,9000697A,0.9456064923719502
1851,47,51,65.54,0900033B,0.8972425145870836
1852,51,55,39.81,0900033B,0.1027574854109755
1853,47,51,65.54,9002262B,0.9999999999999989
1854,47,51,65.54,9002250A,0.7195197052250176
1855,51,55,39.81,9002250A,0.28048029477500974
1857,51,55,39.81,9007230A,0.9894253613255002
1858,47,51,65.54,9000272A,1.0000000000000004
1859,47,51,65.54,9001190A,0.891545919808271
1860,51,55,39.81,9001190A,0.10845408019183432
1861,47,51,65.54,9002252A,0.9999999999999999
1862,47,51,65.54,9001249A,1.0000000000000002
1863,47,51,65.54,9001452A,1.0
1864,47,51,65.54,9001253B,0.5187784083720132
1865,51,55,39.81,9001253B,0.4812215916280459
1866,47,51,65.54,9001250A,1.0000000000000002
1868,51,55,39.81,9001450A,0.9993832513447317
1869,47,51,65.54,9002739A,0.9986598919193524
1871,47,51,65.54,9001798A,1.0000000000000002
1872,47,51,65.54,9005118A,0.9999977718135769
1875,48,52,44.24,9000753A,0.9995449162005001
1876,47,51,65.54,9005124A,0.17045762782473106
1877,48,52,44.24,9005124A,0.8295423721752788
1879,48,52,44.24,9004239A,0.9998067582027486
1881,51,55,39.81,0900014A,0.9709826701952796
1882,47,51,65.54,9001336A,1.0
1883,47,51,65.54,9001360A,0.9999999999999998
1884,47,51,65.54,9000701A,1.0
1885,47,51,65.54,9001359A,0.9999999999999999
1887,50,54,40.92,9002602A,0.9898279417679758
1888,47,51,65.54,9001203A,1.0000000000000016
1889,47,51,65.54,9001199A,1.0000000000000009
1890,47,51,65.54,9000240A,1.0
1891,47,51,65.54,9000530A,0.9999999999999996
1893,50,54,40.92,9000731A,0.9970881322571081
1894,47,51,65.54,9007382A,0.9999999999999993
1895,47,51,65.54,9001296A,1.0000000000000002
1896,47,51,65.54,9001303A,1.0
1897,47,51,65.54,7300001B,1.0
1899,51,55,39.81,9002280A,0.9992572076318754
1901,51,55,39.81,9002279A,0.9178108944410813
1902,47,51,65.54,9001541A,0.3333596926822322
1903,50,54,40.92,9001541A,0.6666403073177345
1904,47,51,65.54,9001625A,0.7345545141197993
1905,50,54,40.92,9001625A,0.26544548588032935
1906,47,51,65.54,9001702A,1.0000000000000002
1908,50,54,40.92,9001470A,0.37451902703507034
1909,51,55,39.81,9001470A,0.6242984211431648
1910,47,51,65.54,9001454A,0.9999999999999999
1911,47,51,65.54,9001257A,0.3805651215856716
1912,51,55,39.81,9001257A,0.619434878414263
1913,47,51,65.54,9002629A,0.9999999999999998
1914,47,51,65.54,9000626A,1.0000000000000002
1915,47,51,65.54,1790001A,1.0000000000000007
1917,51,55,39.81,9001458A,0.9986305508680716
1919,51,55,39.81,9001461A,0.9957019979491684
1920,47,51,65.54,9005299A,0.999949595740459
1922,47,51,65.54,9000006A,0.6693387589768144
1923,51,55,39.81,9000006A,0.33066124102312733
1924,47,51,65.54,9000567A,0.9999929091585397
1926,47,51,65.54,9001220C,1.0000000000000002
1927,47,51,65.54,9001279A,1.0000000000000002
1928,47,51,65.54,9007385A,0.9999999999999989
1930,48,52,44.24,9000051A,0.6084617761521035
1931,50,54,40.92,9000051A,0.391485430742211
1932,47,51,65.54,9002883A,0.9999999999999996
1933,47,51,65.54,9001949A,0.9999999999999999
1934,47,51,65.54,9001426A,0.9999999999999998
1935,47,51,65.54,9000484A,1.0000000000000013
1936,47,51,65.54,9003036A,0.989378382346551
1939,51,55,39.81,9001472A,0.9999024330819622
1940,47,51,65.54,9001233A,0.9999999999999997
1941,47,51,65.54,9001733A,1.0000000000000002
1942,47,51,65.54,9007367A,1.0
1944,51,55,39.81,9002064A,0.9987823411305201
1946,51,55,39.81,9001525A,0.9996597452421458
1948,51,55,39.81,9001111A,0.9999441695292959
1949,47,51,65.54,9001600A,1.0000000000000002
1950,47,51,65.54,9001224A,1.000000000000001
1951,47,51,65.54,9001428A,1.0
1952,47,51,65.54,9001196A,1.0000000000000004
1953,47,51,65.54,9001522A,0.2148481686620227
1954,51,55,39.81,9001522A,0.7851518313379661
1955,47,51,65.54,9001421A,1.0000000000000002
1956,47,51,65.54,9000544A,1.0000000000000002
1957,47,51,65.54,9002358A,0.7388536028447458
1958,51,55,39.81,9002358A,0.26114639715526594
1959,47,51,65.54,7750005A,1.0000000000000002
1960,47,51,65.54,7750043A,1.0
1961,47,51,65.54,7750023A,1.0000000000000002
1962,47,51,65.54,7750026A,0.9999999999999997
1963,47,51,65.54,7750038A,0.9999999999999998
1964,47,51,65.54,7750016A,0.9999999999999999
1966,51,55,39.81,9001984B,0.9964406276292996
1967,47,51,65.54,9001456A,0.7484388880261421
1968,51,55,39.81,9001456A,0.2515611119738868
1969,47,51,65.54,7750002A,0.9999999999999998
1970,47,51,65.54,7750017A,1.0000000000000007
1971,47,51,65.54,7750072A,0.9997061596591925
1973,47,51,65.54,9005424A,0.7781746314839669
1974,51,55,39.81,9005424A,0.22182536851602566
1976,51,55,39.81,9001983A,0.9955025674740149
1977,47,51,65.54,7750040A,0.9999999999999999
1978,47,51,65.54,7750030A,1.0
1979,47,51,65.54,7750007A,0.9999999999999994
1980,47,51,65.54,7750021A,0.9999999999999997
1981,47,51,65.54,7750078A,0.999999999999999
1982,47,51,65.54,9000122A,1.0
1984,51,55,39.81,9001444A,0.9957866393241799
1985,47,51,65.54,9003181A,1.0000000000000002
1986,47,51,65.54,9001608A,0.9999999999999998
1987,47,51,65.54,9002232A,0.9999999999999999
1989,51,55,39.81,9002271A,0.9989798871532812
1990,47,51,65.54,9002231A,1.0
1992,51,55,39.81,9001440A,0.9986905680846891
1994,51,55,39.81,9002270A,0.9967280896118653
1995,47,51,65.54,9002238A,0.8674723631748631
1996,51,55,39.81,9002238A,0.13252763682515786
1997,47,51,65.54,9002716A,0.9999999999999993
1998,47,51,65.54,9003981A,0.9996169728007968
2000,47,51,65.54,9000263A,0.9999999999999992
2001,47,51,65.54,6250009A,0.9999999999999994
2002,47,51,65.54,6250085A,0.9994877363398258
2005,47,51,65.54,6250113B,0.9999999999999994
2006,47,51,65.54,6250012A,1.0000000000000002
2007,47,51,65.54,6250070A,0.9999999999999999
2008,47,51,65.54,6250023B,1.0000000000000007
2009,47,51,65.54,6250089A,0.9996040634717916
2011,47,51,65.54,6250041A,0.9999999999999996
2012,47,51,65.54,6250051A,1.0000000000000007
2013,47,51,65.54,6250061A,0.9999999999999996
2014,47,51,65.54,6250019C,1.0000000000000007
2015,47,51,65.54,6250109A,1.0000000000000007
2016,47,51,65.54,6250032A,0.9999999999999996
2017,47,51,65.54,6250098B,1.0000000000000004
2018,47,51,65.54,6250081A,1.0000000000000009
2019,47,51,65.54,6250036B,1.0000000000000002
2020,47,51,65.54,6250060A,1.0000000000000007
2021,47,51,65.54,6250093A,0.9997116188153502
2023,47,51,65.54,6250094A,0.9999999999999998
2024,47,51,65.54,6250071A,1.0000000000000002
2025,47,51,65.54,6250121B,0.9999999999999992
2026,47,51,65.54,6250072A,0.9859489382697607
2028,47,51,65.54,6250034A,0.9999999999999996
2029,47,51,65.54,6250078A,1.0000000000000007
2030,47,51,65.54,6250025B,0.9999999999999996
2031,47,51,65.54,6250125A,1.0
2032,47,51,65.54,6250083A,1.0000000000000002
2034,51,55,39.81,9001516A,0.9827665106175776
2036,51,55,39.81,9001514A,0.9975435580058891
2038,58,61,66.29,9001542A,0.9942486124840019
2040,58,61,66.29,9001244A,0.9967210197843023
2041,47,51,65.54,6250067A,1.0000000000000002
2042,47,51,65.54,6250053A,0.9999999999999997
2044,51,55,39.81,9001557A,0.9991360946405484
2048,58,61,66.29,9001553B,0.9952632741653963
2049,47,51,65.54,9002368A,0.7268123958258178
2050,51,55,39.81,9002368A,0.27318760417411797
2051,47,51,65.54,9000239B,1.0000000000000002
2052,47,51,65.54,9000664B,1.0000000000000002
2053,47,51,65.54,9000504E,1.0000000000000002
2054,47,51,65.54,9000426A,1.0000000000000004
2055,47,51,65.54,9001630A,1.0000000000000002
2056,47,51,65.54,9001844A,1.0
2057,47,51,65.54,9004216A,0.9999999999999994
2058,47,51,65.54,9001576A,0.9999999999999997
2059,47,51,65.54,9000682A,1.0000000000000002
2060,47,51,65.54,9002158A,0.9987032997029448
2063,50,54,40.92,9000884B,0.9989013249692538
2065,47,51,65.54,9000844A,0.9999999999999998
2066,47,51,65.54,9000784A,0.5455154102300228
2067,48,52,44.24,9000784A,0.4544845897699741
2069,50,54,40.92,9001796B,0.9342931419191046
2072,50,54,40.92,9001232A,0.9985084214926871
2073,47,51,65.54,9000750A,0.9443242131280298
2075,47,51,65.54,9000894A,1.0
2076,47,51,65.54,9001647A,0.9959333932442509
2078,47,51,65.54,9000723A,1.0000000000000002
2079,47,51,65.54,9000507A,0.9989358873271086
2082,48,52,44.24,9001128A,0.9997933569555851
2084,47,51,65.54,9000551A,1.0000000000000004
2085,47,51,65.54,9000485A,0.9999999999999998
2086,47,51,65.54,9000495A,0.7533263090356641
2087,48,52,44.24,9000495A,0.2466729465269456
2090,48,52,44.24,9002560A,0.9886294221493473
2091,47,51,65.54,9000601A,1.0000000000000002
2092,47,51,65.54,9001621A,0.9999999999999998
2094,50,54,40.92,9002631A,0.9386607592331643
2095,47,51,65.54,9003036C,1.0000000000000002
2098,51,55,39.81,9001711A,0.9961293614959781
2100,51,55,39.81,9007221A,0.9967910772292424
2101,47,51,65.54,9001433A,1.0
2102,47,51,65.54,9001430A,1.0000000000000002
2103,47,51,65.54,9001436B,0.9999999999999998
2104,47,51,65.54,9001605A,1.0
2106,48,52,44.24,9000466A,0.9981197764109436
2107,47,51,65.54,9000395B,0.9999914408405816
2109,47,51,65.54,0900004A,1.000000000000001
2110,47,51,65.54,0900041A,0.9991312206474782
2112,47,51,65.54,0900026A,0.9999522710374166
2114,47,51,65.54,0900005A,1.000000000000001
2115,47,51,65.54,0900016B,0.9999860492737112
2117,47,51,65.54,0900037A,0.9980296936630829
2119,47,51,65.54,0900030A,0.9947236839464301
2121,47,51,65.54,0900046A,0.9960056170408803
2123,47,51,65.54,0900025A,1.0
2124,48,52,44.24,9000587B,1.0000000000000002
2125,48,52,44.24,9001820A,0.4831085750718065
2126,50,54,40.92,9001820A,0.5168914249281968
2128,50,54,40.92,9001839A,0.9998519551858478
2130,50,54,40.92,9001509C,0.9991146161118443
2131,48,52,44.24,9000766A,1.0000000000000007
2132,48,52,44.24,9000856A,0.9999999999999991
2133,48,52,44.24,9000800A,0.9999999999999991
2134,48,52,44.24,9006320C,0.9999999999999992
2135,48,52,44.24,9002881A,1.0000000000000004
2136,48,52,44.24,9000774B,0.9999999999999997
2137,48,52,44.24,9006324A,0.9999999999999993
2138,48,52,44.24,9000922B,0.9997057684968386
2140,48,52,44.24,9000323A,1.0000000000000004
2141,48,52,44.24,9000593C,0.9999999999999992
2142,48,52,44.24,9000915A,1.0
2143,48,52,44.24,9003937B,1.0000000000000002
2144,48,52,44.24,9000055A,1.0000000000000002
2145,48,52,44.24,9000878A,0.9984393068812822
2148,50,54,40.92,9001841A,0.9997745352141808
2149,48,52,44.24,9001210A,0.9993972769516098
2151,48,52,44.24,9005543B,0.6153284314837623
2152,50,54,40.92,9005543B,0.38467156851618894
2153,48,52,44.24,9000319A,0.9999999999999999
2154,48,52,44.24,9000249A,0.9852854858365051
2156,48,52,44.24,9001014A,0.10892185410651961
2157,50,54,40.92,9001014A,0.891078145893466
2158,48,52,44.24,9002809A,0.9999999999999998
2159,48,52,44.24,9000927A,0.9910929560002963
2161,48,52,44.24,9000887A,0.9999999999999997
2162,48,52,44.24,9000602A,0.48404054257178586
2163,50,54,40.92,9000602A,0.5159594574282209
2164,48,52,44.24,9000371A,0.8757439665817663
2165,50,54,40.92,9000371A,0.12425603341824504
2166,48,52,44.24,9001660A,0.7771361878986758
2167,50,54,40.92,9001660A,0.222863812101329
2168,48,52,44.24,9006321A,1.0000000000000004
2169,48,52,44.24,9000885A,1.0000000000000007
2170,48,52,44.24,9002643A,0.8718824947406685
2171,50,54,40.92,9002643A,0.1281175052593831
2172,48,52,44.24,9000872A,0.9999999999999991
2173,48,52,44.24,9000513A,0.9999999999999998
