COUNTY OF LOS ANGELES,STATEWIDE DIRECT PRIMARY ELECTION,6/7/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOVERNOR,Voter Nominated, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,M SHELLENBERGER,FREDERIC C SCHULTZ,W W SANDERS III,REINETTE SENUM,LONNIE SORTOR,A M PEREZ-SERRATO,JAMES G HANINK,SHAWN COLLINS,HEATHER COLLINS,ANTHONY FANARA,SERGE FIANKAN,LUIS J RODRIGUEZ,LEO S ZACKY,BRADLEY ZINK,JENNY RAE LE ROUX,DAVID LOZANO,RONALD A ANDERSON,GAVIN NEWSOM,ROBERT C NEWMAN II,BRIAN DAHLE,JOEL VENTRESCA,MAJOR WILLIAMS,RON JONES,ANTHONY TRIMINO,DANIEL R MERCURI,CRISTIAN R MORALES,
LOS ANGELES,9006452A,2042,126,N, ,POLLING PLACE,144,27,1,0,3,1,0,0,2,0,0,0,4,0,0,7,0,2,35,0,38,3,3,1,5,1,2, 
LOS ANGELES,9006452A,2042,126,N, ,VBM PORTION,868,45,2,1,5,2,1,0,12,0,0,0,9,6,0,52,4,0,503,5,128,11,11,2,18,3,1, 
LOS ANGELES,9006452A,2042,126,N,2363,TOTAL,1012,72,3,1,8,3,1,0,14,0,0,0,13,6,0,59,4,2,538,5,166,14,14,3,23,4,3, 
LOS ANGELES,9006462A,2043,119,N, ,POLLING PLACE,95,3,0,1,1,0,2,1,3,2,0,0,2,0,0,5,1,0,39,4,13,5,2,2,4,3,1, 
LOS ANGELES,9006462A,2043,119,N, ,VBM PORTION,481,19,2,2,0,0,12,1,10,3,2,0,22,3,2,14,6,1,270,5,29,12,9,1,13,4,3, 
LOS ANGELES,9006462A,2043,119,N,3205,TOTAL,576,22,2,3,1,0,14,2,13,5,2,0,24,3,2,19,7,1,309,9,42,17,11,3,17,7,4, 
LOS ANGELES,9006471A,2044,126,N, ,POLLING PLACE,145,18,0,1,1,0,1,0,6,1,0,0,1,2,0,6,2,0,52,0,33,0,5,3,12,0,0, 
LOS ANGELES,9006471A,2044,126,N, ,VBM PORTION,861,48,4,3,8,1,7,1,21,1,0,0,20,9,0,41,3,0,474,2,100,29,12,2,20,0,1, 
LOS ANGELES,9006471A,2044,126,N,2919,TOTAL,1006,66,4,4,9,1,8,1,27,2,0,0,21,11,0,47,5,0,526,2,133,29,17,5,32,0,1, 
LOS ANGELES,9006473A,2045,123,N, ,POLLING PLACE,171,16,1,0,0,0,2,0,4,2,0,0,4,2,0,6,2,1,57,2,36,4,6,1,9,0,0, 
LOS ANGELES,9006473A,2045,123,N, ,VBM PORTION,1003,48,4,1,2,4,5,0,10,2,3,0,28,2,2,40,4,2,611,2,109,21,17,8,20,4,4, 
LOS ANGELES,9006473A,2045,123,N,3767,TOTAL,1174,64,5,1,2,4,7,0,14,4,3,0,32,4,2,46,6,3,668,4,145,25,23,9,29,4,4, 
LOS ANGELES,9006482A,2046,126,N, ,POLLING PLACE,171,16,0,2,1,1,0,0,5,0,0,0,2,3,0,12,2,1,50,0,34,5,6,0,21,2,0, 
LOS ANGELES,9006482A,2046,126,N, ,VBM PORTION,804,54,1,3,6,0,2,0,13,1,1,0,16,4,2,38,11,0,455,6,100,22,8,4,13,2,2, 
LOS ANGELES,9006482A,2046,126,N,2711,TOTAL,975,70,1,5,7,1,2,0,18,1,1,0,18,7,2,50,13,1,505,6,134,27,14,4,34,4,2, 
LOS ANGELES,9006487A,2047,126,N, ,POLLING PLACE,175,15,1,2,3,0,1,1,2,0,0,0,4,0,0,20,1,0,37,0,49,4,8,3,15,4,1, 
LOS ANGELES,9006487A,2047,126,N, ,VBM PORTION,804,54,6,2,2,3,6,0,17,4,0,0,21,5,1,38,3,1,444,1,115,10,9,5,16,0,0, 
LOS ANGELES,9006487A,2047,126,N,2593,TOTAL,979,69,7,4,5,3,7,1,19,4,0,0,25,5,1,58,4,1,481,1,164,14,17,8,31,4,1, 
LOS ANGELES,9006490D,7195,123,N, ,POLLING PLACE,50,4,1,0,0,0,1,0,1,0,0,0,0,0,0,5,1,1,14,0,15,0,2,1,4,0,0, 
LOS ANGELES,9006490D,7195,123,N, ,VBM PORTION,287,18,2,0,1,0,1,0,3,1,1,0,7,3,0,25,3,2,154,0,32,10,5,4,2,1,1, 
LOS ANGELES,9006490D,7195,123,N,852,TOTAL,337,22,3,0,1,0,2,0,4,1,1,0,7,3,0,30,4,3,168,0,47,10,7,5,6,1,1, 
LOS ANGELES,9006495A,2048,123,N, ,POLLING PLACE,137,17,0,0,1,0,1,0,2,0,0,0,2,4,0,5,0,0,48,2,25,2,5,1,12,1,0, 
LOS ANGELES,9006495A,2048,123,N, ,VBM PORTION,716,47,1,0,7,0,0,1,10,0,1,0,17,6,3,39,2,0,439,4,80,9,4,5,6,0,0, 
LOS ANGELES,9006495A,2048,123,N,2185,TOTAL,853,64,1,0,8,0,1,1,12,0,1,0,19,10,3,44,2,0,487,6,105,11,9,6,18,1,0, 
LOS ANGELES,9006500A,2049,123,N, ,POLLING PLACE,243,36,0,1,0,0,1,0,1,1,0,0,2,5,0,6,2,3,88,1,47,0,5,7,24,3,1, 
LOS ANGELES,9006500A,2049,123,N, ,VBM PORTION,1279,79,1,2,2,1,0,1,20,2,1,0,35,16,0,69,2,3,775,4,145,16,9,6,22,4,1, 
LOS ANGELES,9006500A,2049,123,N,3623,TOTAL,1522,115,1,3,2,1,1,1,21,3,1,0,37,21,0,75,4,6,863,5,192,16,14,13,46,7,2, 
LOS ANGELES,9006602A,2050,123,N, ,POLLING PLACE,203,34,0,1,1,0,1,0,3,0,0,0,2,2,0,19,1,0,52,3,46,3,5,8,7,8,0, 
LOS ANGELES,9006602A,2050,123,N, ,VBM PORTION,1016,71,0,1,5,2,4,0,15,3,0,0,25,6,0,43,5,2,587,4,124,13,12,5,32,2,7, 
LOS ANGELES,9006602A,2050,123,N,3042,TOTAL,1219,105,0,2,6,2,5,0,18,3,0,0,27,8,0,62,6,2,639,7,170,16,17,13,39,10,7, 
LOS ANGELES,9006611A,7196,124,N, ,POLLING PLACE,66,6,1,1,0,0,0,0,3,0,0,0,1,0,0,7,0,1,16,0,14,4,4,0,4,1,0, 
LOS ANGELES,9006611A,7196,124,N, ,VBM PORTION,239,10,0,0,2,0,1,0,6,0,2,0,2,1,1,5,1,1,146,3,28,9,3,1,3,1,0, 
LOS ANGELES,9006611A,7196,124,N,931,TOTAL,305,16,1,1,2,0,1,0,9,0,2,0,3,1,1,12,1,2,162,3,42,13,7,1,7,2,0, 
LOS ANGELES,9006613A,2051,124,N, ,POLLING PLACE,83,8,2,1,0,2,1,0,1,1,0,0,3,1,0,2,1,0,29,2,15,0,2,1,6,2,0, 
LOS ANGELES,9006613A,2051,124,N, ,VBM PORTION,509,30,0,0,0,1,7,0,9,2,1,0,19,1,0,10,1,2,320,2,51,14,2,5,5,1,0, 
LOS ANGELES,9006613A,2051,124,N,1866,TOTAL,592,38,2,1,0,3,8,0,10,3,1,0,22,2,0,12,2,2,349,4,66,14,4,6,11,3,0, 
LOS ANGELES,9006618C,2052,124,N, ,POLLING PLACE,133,18,0,1,3,0,0,0,4,0,0,0,2,3,0,3,1,1,44,0,31,2,8,1,6,1,0, 
LOS ANGELES,9006618C,2052,124,N, ,VBM PORTION,894,55,1,1,4,1,6,0,12,3,1,0,35,4,0,21,0,2,591,4,63,7,12,1,17,1,1, 
LOS ANGELES,9006618C,2052,124,N,2552,TOTAL,1027,73,1,2,7,1,6,0,16,3,1,0,37,7,0,24,1,3,635,4,94,9,20,2,23,2,1, 
LOS ANGELES,9006625A,2053,124,N, ,POLLING PLACE,157,26,0,0,0,0,0,1,3,0,0,0,0,4,0,9,1,5,43,3,32,4,6,2,8,3,1, 
LOS ANGELES,9006625A,2053,124,N, ,VBM PORTION,1006,86,4,0,1,2,3,0,10,3,0,1,18,19,0,42,8,2,558,4,121,12,17,6,13,0,1, 
LOS ANGELES,9006625A,2053,124,N,3077,TOTAL,1163,112,4,0,1,2,3,1,13,3,0,1,18,23,0,51,9,7,601,7,153,16,23,8,21,3,2, 
LOS ANGELES,9006627A,2054,124,N, ,POLLING PLACE,149,16,0,0,0,0,0,0,7,0,0,0,5,2,0,12,0,2,35,1,33,3,4,0,11,3,0, 
LOS ANGELES,9006627A,2054,124,N, ,VBM PORTION,752,34,1,2,6,4,3,2,7,5,1,0,5,5,0,31,6,7,450,4,87,6,11,3,21,0,0, 
LOS ANGELES,9006627A,2054,124,N,1920,TOTAL,901,50,1,2,6,4,3,2,14,5,1,0,10,7,0,43,6,9,485,5,120,9,15,3,32,3,0, 
LOS ANGELES,9006633A,2055,127,N, ,POLLING PLACE,139,14,0,2,0,4,1,0,4,1,0,0,2,2,1,3,1,0,55,0,19,3,2,2,12,1,0, 
LOS ANGELES,9006633A,2055,127,N, ,VBM PORTION,1017,51,4,1,4,3,4,1,14,2,2,0,12,4,0,30,1,0,641,5,98,15,12,2,24,3,1, 
LOS ANGELES,9006633A,2055,127,N,2849,TOTAL,1156,65,4,3,4,7,5,1,18,3,2,0,14,6,1,33,2,0,696,5,117,18,14,4,36,4,1, 
LOS ANGELES,9006671A,2056,127,N, ,POLLING PLACE,225,37,1,0,3,2,1,0,6,0,0,0,4,0,0,3,1,2,68,2,47,6,8,3,17,0,0, 
LOS ANGELES,9006671A,2056,127,N, ,VBM PORTION,1598,98,4,1,6,1,2,1,15,5,3,0,34,21,0,51,7,4,984,9,185,16,9,8,22,4,1, 
LOS ANGELES,9006671A,2056,127,N,3642,TOTAL,1823,135,5,1,9,3,3,1,21,5,3,0,38,21,0,54,8,6,1052,11,232,22,17,11,39,4,1, 
LOS ANGELES,9006833A,7197,211,N, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
LOS ANGELES,9006833A,7197,211,N, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
LOS ANGELES,9006833A,7197,211,N,2,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
LOS ANGELES,9007015B,7198,237,N, ,POLLING PLACE,32,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,3,0,0, 
LOS ANGELES,9007015B,7198,237,N, ,VBM PORTION,287,14,4,3,4,1,9,1,7,1,4,0,24,0,1,3,0,0,166,4,7,1,0,1,5,1,2, 
LOS ANGELES,9007015B,7198,237,N,982,TOTAL,319,16,5,3,4,1,10,1,8,1,4,0,24,0,1,3,0,0,187,4,9,1,0,1,8,1,2, 
LOS ANGELES,9007017A,7199,290,N, ,POLLING PLACE,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0, 
LOS ANGELES,9007017A,7199,290,N, ,VBM PORTION,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0, 
LOS ANGELES,9007017A,7199,290,N,32,TOTAL,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0, 
LOS ANGELES,9007020A,7200,238,N, ,POLLING PLACE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
LOS ANGELES,9007020A,7200,238,N, ,VBM PORTION,8,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0, 
LOS ANGELES,9007020A,7200,238,N,32,TOTAL,9,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0, 
LOS ANGELES,9007114A,2057,237,N, ,POLLING PLACE,77,0,1,1,2,0,9,1,1,1,1,0,0,0,0,0,2,1,43,0,3,1,0,0,4,0,0, 
LOS ANGELES,9007114A,2057,237,N, ,VBM PORTION,332,5,0,1,0,1,17,1,4,1,1,0,28,1,0,6,4,0,204,0,8,4,0,0,6,0,0, 
LOS ANGELES,9007114A,2057,237,N,2247,TOTAL,409,5,1,2,2,1,26,2,5,2,2,0,28,1,0,6,6,1,247,0,11,5,0,0,10,0,0, 
LOS ANGELES,9007129A,2058,105,N, ,POLLING PLACE,168,12,1,2,0,0,1,0,2,0,0,0,22,0,0,3,0,0,94,6,10,3,4,0,2,1,1, 
LOS ANGELES,9007129A,2058,105,N, ,VBM PORTION,1166,31,5,1,15,0,6,0,5,2,0,0,228,1,0,11,2,0,745,7,20,20,4,1,5,2,3, 
LOS ANGELES,9007129A,2058,105,N,3907,TOTAL,1334,43,6,3,15,0,7,0,7,2,0,0,250,1,0,14,2,0,839,13,30,23,8,1,7,3,4, 
LOS ANGELES,9007139A,2059,111,N, ,POLLING PLACE,197,24,2,0,3,0,0,1,1,1,0,0,8,3,0,6,3,0,94,6,22,4,5,1,4,3,0, 
LOS ANGELES,9007139A,2059,111,N, ,VBM PORTION,1676,68,1,1,8,3,1,0,14,3,3,1,87,11,0,29,3,2,1189,17,108,18,10,0,13,2,0, 
LOS ANGELES,9007139A,2059,111,N,4036,TOTAL,1873,92,3,1,11,3,1,1,15,4,3,1,95,14,0,35,6,2,1283,23,130,22,15,1,17,5,0, 
LOS ANGELES,9007166A,2060,318,N, ,POLLING PLACE,52,1,1,0,0,0,0,0,0,2,2,0,2,0,0,0,1,0,35,0,1,0,0,1,1,0,1, 
LOS ANGELES,9007166A,2060,318,N, ,VBM PORTION,310,3,1,3,0,0,1,0,0,5,10,2,15,1,1,3,1,1,236,0,2,1,1,0,1,1,0, 
LOS ANGELES,9007166A,2060,318,N,1596,TOTAL,362,4,2,3,0,0,1,0,0,7,12,2,17,1,1,3,2,1,271,0,3,1,1,1,2,1,1, 
LOS ANGELES,9007166F,7201,318,N, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
LOS ANGELES,9007166F,7201,318,N, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
LOS ANGELES,9007166F,7201,318,N,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
LOS ANGELES,9007221A,2061,281,N, ,POLLING PLACE,186,3,1,1,2,1,4,0,0,0,1,0,8,0,0,1,0,0,132,0,7,1,3,0,2,1,0, 
LOS ANGELES,9007221A,2061,281,N, ,VBM PORTION,1145,15,2,5,5,5,5,2,12,5,6,2,75,3,2,7,5,0,909,4,14,3,2,1,0,4,1, 
LOS ANGELES,9007221A,2061,281,N,3133,TOTAL,1331,18,3,6,7,6,9,2,12,5,7,2,83,3,2,8,5,0,1041,4,21,4,5,1,2,5,1, 
LOS ANGELES,9007222B,7202,268,N, ,POLLING PLACE,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0, 
LOS ANGELES,9007222B,7202,268,N, ,VBM PORTION,54,1,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,41,0,1,0,1,0,0,0,0, 
LOS ANGELES,9007222B,7202,268,N,161,TOTAL,64,2,0,1,0,0,0,0,2,0,0,0,5,0,0,0,0,0,45,0,1,0,1,0,0,0,0, 
LOS ANGELES,9007228B,2062,267,N, ,POLLING PLACE,171,10,1,1,0,0,4,0,3,1,2,1,8,1,0,6,1,0,95,2,11,2,0,1,12,3,0, 
LOS ANGELES,9007228B,2062,267,N, ,VBM PORTION,1266,41,6,7,8,1,13,0,17,2,4,1,81,2,2,12,4,3,932,3,53,9,1,0,4,1,2, 
LOS ANGELES,9007228B,2062,267,N,3467,TOTAL,1437,51,7,8,8,1,17,0,20,3,6,2,89,3,2,18,5,3,1027,5,64,11,1,1,16,4,2, 
LOS ANGELES,9007321A,2063,98,N, ,POLLING PLACE,255,24,0,0,0,0,1,0,9,1,0,0,2,4,0,23,2,2,57,7,64,3,8,7,29,5,0, 
LOS ANGELES,9007321A,2063,98,N, ,VBM PORTION,850,44,0,2,3,0,7,1,11,0,2,0,30,9,0,56,2,4,381,19,144,5,31,10,33,8,2, 
LOS ANGELES,9007321A,2063,98,N,2757,TOTAL,1105,68,0,2,3,0,8,1,20,1,2,0,32,13,0,79,4,6,438,26,208,8,39,17,62,13,2, 
LOS ANGELES,9007333A,2064,99,N, ,POLLING PLACE,99,10,0,0,0,0,0,0,4,0,0,0,2,0,0,7,0,1,34,5,23,1,1,2,6,1,0, 
LOS ANGELES,9007333A,2064,99,N, ,VBM PORTION,576,23,0,1,5,0,2,0,2,1,1,1,10,1,0,31,1,0,319,21,72,5,10,6,16,3,3, 
LOS ANGELES,9007333A,2064,99,N,2320,TOTAL,675,33,0,1,5,0,2,0,6,1,1,1,12,1,0,38,1,1,353,26,95,6,11,8,22,4,3, 
LOS ANGELES,9007341A,7203,88,N, ,POLLING PLACE,23,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,10,0,2,0,0,1,1,1,1, 
LOS ANGELES,9007341A,7203,88,N, ,VBM PORTION,95,1,0,0,0,0,1,0,1,0,0,0,7,0,0,5,0,3,59,0,4,2,3,0,0,1,0, 
LOS ANGELES,9007341A,7203,88,N,757,TOTAL,118,3,0,0,0,0,2,0,1,0,0,0,7,1,0,5,0,5,69,0,6,2,3,1,1,2,1, 
LOS ANGELES,9007349A,2065,281,N, ,POLLING PLACE,92,2,0,3,1,2,4,3,2,1,1,0,3,0,0,1,1,0,57,0,1,1,0,0,1,0,0, 
LOS ANGELES,9007349A,2065,281,N, ,VBM PORTION,747,12,1,4,1,4,19,0,5,0,8,1,17,0,0,7,6,1,586,4,10,3,0,0,2,1,1, 
LOS ANGELES,9007349A,2065,281,N,2731,TOTAL,839,14,1,7,2,6,23,3,7,1,9,1,20,0,0,8,7,1,643,4,11,4,0,0,3,1,1, 
LOS ANGELES,9007377A,2066,173,N, ,POLLING PLACE,98,6,0,0,0,0,2,0,1,0,0,0,9,1,0,4,0,1,57,0,5,2,0,0,5,2,0, 
LOS ANGELES,9007377A,2066,173,N, ,VBM PORTION,736,34,1,3,5,0,8,1,12,3,5,0,62,5,1,8,3,0,482,1,31,3,3,1,3,14,3, 
LOS ANGELES,9007377A,2066,173,N,2673,TOTAL,834,40,1,3,5,0,10,1,13,3,5,0,71,6,1,12,3,1,539,1,36,5,3,1,8,16,3, 
LOS ANGELES,9007385A,7204,180,N, ,POLLING PLACE,51,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,1,24,0,7,1,2,0,0,2,0, 
LOS ANGELES,9007385A,7204,180,N, ,VBM PORTION,419,22,0,0,1,1,3,1,8,1,3,0,39,1,0,12,0,2,283,0,17,4,1,0,1,0,1, 
LOS ANGELES,9007385A,7204,180,N,1275,TOTAL,470,24,0,0,1,1,3,1,9,2,3,0,45,1,0,12,0,3,307,0,24,5,3,0,1,2,1, 
LOS ANGELES,9007542A,2067,233,N, ,POLLING PLACE,99,1,3,2,0,0,9,0,3,1,0,0,10,0,0,1,0,1,48,0,4,1,0,0,1,0,4, 
LOS ANGELES,9007542A,2067,233,N, ,VBM PORTION,362,12,3,2,0,4,18,1,7,0,4,0,26,1,0,10,0,0,201,1,10,4,0,0,1,0,1, 
LOS ANGELES,9007542A,2067,233,N,2457,TOTAL,461,13,6,4,0,4,27,1,10,1,4,0,36,1,0,11,0,1,249,1,14,5,0,0,2,0,5, 
LOS ANGELES,9007628A,2068,374,N, ,POLLING PLACE,176,17,2,0,0,0,0,0,3,0,0,0,6,7,2,13,3,4,67,1,23,2,2,0,11,1,2, 
LOS ANGELES,9007628A,2068,374,N, ,VBM PORTION,761,50,4,2,4,1,0,0,11,2,0,0,39,16,1,24,6,4,464,7,59,6,3,2,19,2,2, 
LOS ANGELES,9007628A,2068,374,N,2711,TOTAL,937,67,6,2,4,1,0,0,14,2,0,0,45,23,3,37,9,8,531,8,82,8,5,2,30,3,4, 
LOS ANGELES,9007683A,2069,81,N, ,POLLING PLACE,251,29,0,2,2,0,0,0,1,1,0,0,8,2,0,1,6,3,132,2,29,2,3,2,7,1,0, 
LOS ANGELES,9007683A,2069,81,N, ,VBM PORTION,1514,150,3,1,1,4,1,0,5,2,0,0,34,2,0,19,18,11,985,4,155,4,3,2,9,3,0, 
LOS ANGELES,9007683A,2069,81,N,3067,TOTAL,1765,179,3,3,3,4,1,0,6,3,0,0,42,4,0,20,24,14,1117,6,184,6,6,4,16,4,0, 
LOS ANGELES,9007689A,2070,81,N, ,POLLING PLACE,222,35,1,1,2,0,1,0,2,1,0,0,1,0,0,7,7,7,90,3,36,0,3,1,10,1,0, 
LOS ANGELES,9007689A,2070,81,N, ,VBM PORTION,1264,89,1,0,4,0,0,0,3,3,0,0,23,3,0,21,17,7,835,4,134,9,6,4,17,2,1, 
LOS ANGELES,9007689A,2070,81,N,2727,TOTAL,1486,124,2,1,6,0,1,0,5,4,0,0,24,3,0,28,24,14,925,7,170,9,9,5,27,3,1, 
LOS ANGELES,9007693D,2071,81,N, ,POLLING PLACE,312,50,1,0,3,1,1,0,4,1,0,0,4,2,0,11,13,4,96,3,71,2,4,1,16,1,0, 
LOS ANGELES,9007693D,2071,81,N, ,VBM PORTION,1828,152,2,0,9,1,2,1,13,4,3,0,23,8,0,53,37,8,1069,4,243,8,13,6,40,3,2, 
LOS ANGELES,9007693D,2071,81,N,4024,TOTAL,2140,202,3,0,12,2,3,1,17,5,3,0,27,10,0,64,50,12,1165,7,314,10,17,7,56,4,2, 
LOS ANGELES,9007735A,2072,84,N, ,POLLING PLACE,88,8,0,0,1,1,2,0,2,0,0,1,2,0,0,2,0,4,34,0,13,3,2,1,11,0,1, 
LOS ANGELES,9007735A,2072,84,N, ,VBM PORTION,358,15,2,2,2,0,5,0,3,1,0,0,9,1,0,13,3,11,203,6,28,3,2,2,12,5,4, 
LOS ANGELES,9007735A,2072,84,N,2089,TOTAL,446,23,2,2,3,1,7,0,5,1,0,1,11,1,0,15,3,15,237,6,41,6,4,3,23,5,5, 
LOS ANGELES,9007745A,2073,84,N, ,POLLING PLACE,149,5,0,0,0,1,2,0,1,0,1,0,0,0,0,7,2,9,72,7,18,6,1,3,9,2,2, 
LOS ANGELES,9007745A,2073,84,N, ,VBM PORTION,475,16,0,3,0,0,8,3,3,0,0,0,15,3,0,10,0,14,307,6,36,5,2,3,10,1,1, 
LOS ANGELES,9007745A,2073,84,N,2913,TOTAL,624,21,0,3,0,1,10,3,4,0,1,0,15,3,0,17,2,23,379,13,54,11,3,6,19,3,3, 
LOS ANGELES,9007785A,2074,25,N, ,POLLING PLACE,140,20,1,0,0,2,1,0,1,0,0,1,0,1,2,12,7,2,35,1,32,0,9,3,8,0,0, 
LOS ANGELES,9007785A,2074,25,N, ,VBM PORTION,747,50,1,4,2,0,0,1,9,2,0,0,8,4,1,58,16,6,396,11,95,0,14,6,17,1,0, 
LOS ANGELES,9007785A,2074,25,N,2225,TOTAL,887,70,2,4,2,2,1,1,10,2,0,1,8,5,3,70,23,8,431,12,127,0,23,9,25,1,0, 
LOS ANGELES,9007803A,2075,34,N, ,POLLING PLACE,113,8,0,1,1,0,0,0,1,0,0,0,1,1,0,14,4,3,42,0,19,0,2,2,11,1,0, 
LOS ANGELES,9007803A,2075,34,N, ,VBM PORTION,653,20,1,2,0,0,4,0,14,1,0,0,28,3,2,40,12,14,364,7,61,9,8,8,15,1,1, 
LOS ANGELES,9007803A,2075,34,N,2473,TOTAL,766,28,1,3,1,0,4,0,15,1,0,0,29,4,2,54,16,17,406,7,80,9,10,10,26,2,1, 
LOS ANGELES,9007825A,2076,34,N, ,POLLING PLACE,119,10,0,0,0,0,1,0,2,0,1,0,3,7,0,9,4,0,52,0,20,0,3,0,4,1,0, 
LOS ANGELES,9007825A,2076,34,N, ,VBM PORTION,758,33,0,3,7,3,3,1,5,1,2,0,21,7,5,33,10,13,444,8,65,14,9,2,10,0,0, 
LOS ANGELES,9007825A,2076,34,N,2703,TOTAL,877,43,0,3,7,3,4,1,7,1,3,0,24,14,5,42,14,13,496,8,85,14,12,2,14,1,0, 
LOS ANGELES,9007838A,2077,34,N, ,POLLING PLACE,109,12,0,0,1,2,0,1,2,1,2,1,2,0,0,14,3,3,40,1,15,0,1,1,6,0,0, 
LOS ANGELES,9007838A,2077,34,N, ,VBM PORTION,591,25,1,1,0,0,1,0,9,1,0,1,20,2,3,21,18,6,384,5,49,9,1,2,10,1,1, 
LOS ANGELES,9007838A,2077,34,N,2587,TOTAL,700,37,1,1,1,2,1,1,11,2,2,2,22,2,3,35,21,9,424,6,64,9,2,3,16,1,1, 
LOS ANGELES,9007853A,2078,34,N, ,POLLING PLACE,133,10,1,1,0,2,1,0,1,0,0,0,2,1,1,15,1,3,54,1,12,1,5,2,11,3,1, 
LOS ANGELES,9007853A,2078,34,N, ,VBM PORTION,646,45,1,0,0,0,2,1,12,3,0,0,30,5,0,44,6,8,331,7,69,4,16,4,20,1,0, 
LOS ANGELES,9007853A,2078,34,N,2669,TOTAL,779,55,2,1,0,2,3,1,13,3,0,0,32,6,1,59,7,11,385,8,81,5,21,6,31,4,1, 
LOS ANGELES,9007883A,2079,119,N, ,POLLING PLACE,129,16,0,0,1,0,3,0,1,0,0,0,2,1,0,4,2,0,47,0,25,6,4,3,6,0,1, 
LOS ANGELES,9007883A,2079,119,N, ,VBM PORTION,778,20,3,4,4,0,6,1,16,9,5,0,31,1,1,46,4,2,452,6,71,15,10,6,11,1,3, 
LOS ANGELES,9007883A,2079,119,N,3379,TOTAL,907,36,3,4,5,0,9,1,17,9,5,0,33,2,1,50,6,2,499,6,96,21,14,9,17,1,4, 
LOS ANGELES,9007886A,2080,119,N, ,POLLING PLACE,98,5,1,0,0,0,1,0,3,0,0,0,3,1,0,6,1,2,27,1,29,2,2,3,4,1,1, 
LOS ANGELES,9007886A,2080,119,N, ,VBM PORTION,501,14,2,1,3,0,13,2,5,2,0,0,12,7,0,13,1,3,323,5,38,13,2,1,7,1,3, 
LOS ANGELES,9007886A,2080,119,N,2279,TOTAL,599,19,3,1,3,0,14,2,8,2,0,0,15,8,0,19,2,5,350,6,67,15,4,4,11,2,4, 
LOS ANGELES,9007888A,2081,119,N, ,POLLING PLACE,96,3,1,0,0,0,2,0,0,0,2,0,2,0,0,4,0,0,27,0,30,1,1,2,13,3,1, 
LOS ANGELES,9007888A,2081,119,N, ,VBM PORTION,411,12,0,3,4,0,5,0,7,2,1,0,16,7,1,20,2,2,245,1,32,12,5,4,10,1,0, 
LOS ANGELES,9007888A,2081,119,N,2142,TOTAL,507,15,1,3,4,0,7,0,7,2,3,0,18,7,1,24,2,2,272,1,62,13,6,6,23,4,1, 
LOS ANGELES,9007902A,7205,119,N, ,POLLING PLACE,50,3,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,29,2,5,0,0,0,3,0,1, 
LOS ANGELES,9007902A,7205,119,N, ,VBM PORTION,217,8,0,1,0,0,2,0,2,1,4,0,3,3,0,6,0,0,138,0,21,5,2,1,0,1,1, 
LOS ANGELES,9007902A,7205,119,N,897,TOTAL,267,11,0,1,0,0,2,0,2,2,4,0,5,3,0,7,1,0,167,2,26,5,2,1,3,1,2, 
LOS ANGELES,9007903A,7206,120,N, ,POLLING PLACE,45,3,1,0,0,0,2,0,2,0,0,0,1,0,0,2,0,1,14,0,11,1,1,1,1,1,2, 
