Page: 2 of 35,,,,,,,,,,,3/27/2020 3:38:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE (Vote for  1) 
DEM  **** - Insufficient Turnout to Protect Voter Privacy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RICH129 0,,,,RICH129 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,182,544,,Vote By Mail,0,0.00%,0,0.00%,10,5.59%,,1,0.56%,0,0.00%,,0,0.00%,0,0.00%,1,0.56%,112,62.57%,0,0.00%,4,2.23%,0,0.00%,0,0.00%,16,8.94%,0,0.00%,0,0.00%,1,0.56%,34,18.99%,0,0.00%,0,0.00%,179,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,115,544,,Election Day,0,0.00%,0,0.00%,7,6.19%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,66,58.41%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,11,9.73%,0,0.00%,0,0.00%,0,0.00%,29,25.66%,0,0.00%,0,0.00%,113,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,297,544,,Total,0,0.00%,0,0.00%,17,5.82%,,1,0.34%,0,0.00%,,0,0.00%,0,0.00%,1,0.34%,178,60.96%,0,0.00%,4,1.37%,0,0.00%,0,0.00%,27,9.25%,0,0.00%,0,0.00%,1,0.34%,63,21.58%,0,0.00%,0,0.00%,292,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH130 0,,,,RICH130 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,183,815,,Vote By Mail,0,0.00%,0,0.00%,6,3.30%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,103,56.59%,0,0.00%,7,3.85%,0,0.00%,0,0.00%,21,11.54%,0,0.00%,0,0.00%,6,3.30%,39,21.43%,0,0.00%,0,0.00%,182,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,148,815,,Election Day,0,0.00%,0,0.00%,5,3.38%,,0,0.00%,1,0.68%,,0,0.00%,0,0.00%,0,0.00%,74,50.00%,1,0.68%,2,1.35%,0,0.00%,0,0.00%,9,6.08%,0,0.00%,0,0.00%,1,0.68%,55,37.16%,0,0.00%,0,0.00%,148,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,331,815,,Total,0,0.00%,0,0.00%,11,3.33%,,0,0.00%,1,0.30%,,0,0.00%,0,0.00%,0,0.00%,177,53.64%,1,0.30%,9,2.73%,0,0.00%,0,0.00%,30,9.09%,0,0.00%,0,0.00%,7,2.12%,94,28.48%,0,0.00%,0,0.00%,330,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH131 0,,,,RICH131 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,98,415,,Vote By Mail,0,0.00%,0,0.00%,7,7.22%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,40,41.24%,0,0.00%,7,7.22%,0,0.00%,0,0.00%,20,20.62%,0,0.00%,0,0.00%,1,1.03%,22,22.68%,0,0.00%,0,0.00%,97,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,204,415,,Election Day,0,0.00%,1,0.49%,14,6.90%,,0,0.00%,0,0.00%,,0,0.00%,1,0.49%,0,0.00%,93,45.81%,0,0.00%,1,0.49%,0,0.00%,0,0.00%,13,6.40%,0,0.00%,0,0.00%,0,0.00%,80,39.41%,0,0.00%,0,0.00%,203,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,302,415,,Total,0,0.00%,1,0.33%,21,7.00%,,0,0.00%,0,0.00%,,0,0.00%,1,0.33%,0,0.00%,133,44.33%,0,0.00%,8,2.67%,0,0.00%,0,0.00%,33,11.00%,0,0.00%,0,0.00%,1,0.33%,102,34.00%,0,0.00%,0,0.00%,300,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH132 0,,,,RICH132 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,274,655,,Vote By Mail,0,0.00%,0,0.00%,23,8.49%,,0,0.00%,4,1.48%,,0,0.00%,0,0.00%,3,1.11%,120,44.28%,0,0.00%,7,2.58%,0,0.00%,0,0.00%,38,14.02%,0,0.00%,1,0.37%,5,1.85%,65,23.99%,5,1.85%,0,0.00%,271,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,9,655,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,283,655,,Total,0,0.00%,0,0.00%,23,8.21%,,0,0.00%,4,1.43%,,0,0.00%,0,0.00%,3,1.07%,127,45.36%,0,0.00%,7,2.50%,0,0.00%,0,0.00%,38,13.57%,0,0.00%,1,0.36%,5,1.79%,67,23.93%,5,1.79%,0,0.00%,280,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH133 0,,,,RICH133 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,272,585,,Vote By Mail,1,0.37%,0,0.00%,40,14.81%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,5,1.85%,97,35.93%,0,0.00%,10,3.70%,0,0.00%,0,0.00%,34,12.59%,0,0.00%,0,0.00%,8,2.96%,74,27.41%,1,0.37%,0,0.00%,270,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,100,585,,Election Day,0,0.00%,0,0.00%,16,16.16%,,0,0.00%,1,1.01%,,0,0.00%,0,0.00%,0,0.00%,27,27.27%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1,1.01%,0,0.00%,1,1.01%,1,1.01%,52,52.53%,0,0.00%,0,0.00%,99,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,372,585,,Total,1,0.27%,0,0.00%,56,15.18%,,0,0.00%,1,0.27%,,0,0.00%,0,0.00%,5,1.36%,124,33.60%,0,0.00%,10,2.71%,0,0.00%,0,0.00%,35,9.49%,0,0.00%,1,0.27%,9,2.44%,126,34.15%,1,0.27%,0,0.00%,369,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH134 0,,,,RICH134 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,167,496,,Vote By Mail,0,0.00%,0,0.00%,11,6.71%,,0,0.00%,1,0.61%,,0,0.00%,0,0.00%,2,1.22%,54,32.93%,0,0.00%,7,4.27%,0,0.00%,1,0.61%,26,15.85%,0,0.00%,1,0.61%,2,1.22%,59,35.98%,0,0.00%,0,0.00%,164,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,115,496,,Election Day,0,0.00%,0,0.00%,3,2.65%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,31,27.43%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,14,12.39%,1,0.88%,1,0.88%,0,0.00%,62,54.87%,1,0.88%,0,0.00%,113,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,282,496,,Total,0,0.00%,0,0.00%,14,5.05%,,0,0.00%,1,0.36%,,0,0.00%,0,0.00%,2,0.72%,85,30.69%,0,0.00%,7,2.53%,0,0.00%,1,0.36%,40,14.44%,1,0.36%,2,0.72%,2,0.72%,121,43.68%,1,0.36%,0,0.00%,277,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH135 0,,,,RICH135 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,229,587,,Vote By Mail,1,0.44%,0,0.00%,37,16.37%,,1,0.44%,3,1.33%,,0,0.00%,0,0.00%,3,1.33%,70,30.97%,0,0.00%,8,3.54%,0,0.00%,0,0.00%,28,12.39%,0,0.00%,1,0.44%,3,1.33%,71,31.42%,0,0.00%,0,0.00%,226,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,30,587,,Election Day,0,0.00%,0,0.00%,4,13.33%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,9,30.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1,3.33%,0,0.00%,0,0.00%,0,0.00%,16,53.33%,0,0.00%,0,0.00%,30,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,259,587,,Total,1,0.39%,0,0.00%,41,16.02%,,1,0.39%,3,1.17%,,0,0.00%,0,0.00%,3,1.17%,79,30.86%,0,0.00%,8,3.13%,0,0.00%,0,0.00%,29,11.33%,0,0.00%,1,0.39%,3,1.17%,87,33.98%,0,0.00%,0,0.00%,256,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH136 0,,,,RICH136 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,182,508,,Vote By Mail,0,0.00%,0,0.00%,13,7.26%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,3,1.68%,65,36.31%,0,0.00%,3,1.68%,0,0.00%,0,0.00%,31,17.32%,0,0.00%,0,0.00%,5,2.79%,58,32.40%,1,0.56%,0,0.00%,179,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,99,508,,Election Day,0,0.00%,0,0.00%,4,4.08%,,0,0.00%,1,1.02%,,1,1.02%,1,1.02%,0,0.00%,35,35.71%,0,0.00%,2,2.04%,0,0.00%,0,0.00%,8,8.16%,0,0.00%,1,1.02%,0,0.00%,45,45.92%,0,0.00%,0,0.00%,98,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,281,508,,Total,0,0.00%,0,0.00%,17,6.14%,,0,0.00%,1,0.36%,,1,0.36%,1,0.36%,3,1.08%,100,36.10%,0,0.00%,5,1.81%,0,0.00%,0,0.00%,39,14.08%,0,0.00%,1,0.36%,5,1.81%,103,37.18%,1,0.36%,0,0.00%,277,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH137 0,,,,RICH137 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,256,672,,Vote By Mail,0,0.00%,0,0.00%,29,11.37%,,0,0.00%,3,1.18%,,0,0.00%,0,0.00%,5,1.96%,80,31.37%,0,0.00%,15,5.88%,0,0.00%,0,0.00%,45,17.65%,0,0.00%,1,0.39%,6,2.35%,65,25.49%,6,2.35%,0,0.00%,255,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,99,672,,Election Day,0,0.00%,0,0.00%,8,8.16%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,30,30.61%,0,0.00%,1,1.02%,0,0.00%,0,0.00%,9,9.18%,0,0.00%,0,0.00%,0,0.00%,48,48.98%,2,2.04%,0,0.00%,98,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,355,672,,Total,0,0.00%,0,0.00%,37,10.48%,,0,0.00%,3,0.85%,,0,0.00%,0,0.00%,5,1.42%,110,31.16%,0,0.00%,16,4.53%,0,0.00%,0,0.00%,54,15.30%,0,0.00%,1,0.28%,6,1.70%,113,32.01%,8,2.27%,0,0.00%,353,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH138 0,,,,RICH138 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,177,325,,Vote By Mail,0,0.00%,0,0.00%,21,12.07%,,2,1.15%,1,0.57%,,0,0.00%,0,0.00%,5,2.87%,46,26.44%,0,0.00%,5,2.87%,0,0.00%,0,0.00%,23,13.22%,0,0.00%,0,0.00%,11,6.32%,57,32.76%,3,1.72%,0,0.00%,174,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,82,325,,Election Day,0,0.00%,0,0.00%,14,17.07%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,30,36.59%,0,0.00%,0,0.00%,0,0.00%,1,1.22%,6,7.32%,0,0.00%,0,0.00%,0,0.00%,29,35.37%,2,2.44%,0,0.00%,82,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,259,325,,Total,0,0.00%,0,0.00%,35,13.67%,,2,0.78%,1,0.39%,,0,0.00%,0,0.00%,5,1.95%,76,29.69%,0,0.00%,5,1.95%,0,0.00%,1,0.39%,29,11.33%,0,0.00%,0,0.00%,11,4.30%,86,33.59%,5,1.95%,0,0.00%,256,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH139 0,,,,RICH139 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,442,933,,Vote By Mail,0,0.00%,0,0.00%,72,16.59%,,0,0.00%,5,1.15%,,0,0.00%,0,0.00%,13,3.00%,154,35.48%,0,0.00%,20,4.61%,0,0.00%,0,0.00%,35,8.06%,0,0.00%,0,0.00%,20,4.61%,114,26.27%,1,0.23%,0,0.00%,434,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,177,933,,Election Day,0,0.00%,0,0.00%,23,13.07%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,2,1.14%,72,40.91%,0,0.00%,2,1.14%,0,0.00%,0,0.00%,11,6.25%,0,0.00%,0,0.00%,1,0.57%,65,36.93%,0,0.00%,0,0.00%,176,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,619,933,,Total,0,0.00%,0,0.00%,95,15.57%,,0,0.00%,5,0.82%,,0,0.00%,0,0.00%,15,2.46%,226,37.05%,0,0.00%,22,3.61%,0,0.00%,0,0.00%,46,7.54%,0,0.00%,0,0.00%,21,3.44%,179,29.34%,1,0.16%,0,0.00%,610,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH140 0,,,,RICH140 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,226,441,,Vote By Mail,0,0.00%,0,0.00%,26,11.71%,,0,0.00%,1,0.45%,,0,0.00%,0,0.00%,3,1.35%,58,26.13%,0,0.00%,2,0.90%,0,0.00%,0,0.00%,32,14.41%,0,0.00%,0,0.00%,5,2.25%,93,41.89%,2,0.90%,0,0.00%,222,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,79,441,,Election Day,0,0.00%,0,0.00%,9,11.54%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,26,33.33%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,4,5.13%,0,0.00%,0,0.00%,0,0.00%,39,50.00%,0,0.00%,0,0.00%,78,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,305,441,,Total,0,0.00%,0,0.00%,35,11.67%,,0,0.00%,1,0.33%,,0,0.00%,0,0.00%,3,1.00%,84,28.00%,0,0.00%,2,0.67%,0,0.00%,0,0.00%,36,12.00%,0,0.00%,0,0.00%,5,1.67%,132,44.00%,2,0.67%,0,0.00%,300,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH141 0,,,,RICH141 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,290,569,,Vote By Mail,0,0.00%,0,0.00%,39,13.68%,,0,0.00%,2,0.70%,,0,0.00%,0,0.00%,9,3.16%,81,28.42%,0,0.00%,3,1.05%,0,0.00%,0,0.00%,34,11.93%,0,0.00%,0,0.00%,15,5.26%,100,35.09%,2,0.70%,0,0.00%,285,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,110,569,,Election Day,0,0.00%,0,0.00%,13,11.82%,,0,0.00%,1,0.91%,,0,0.00%,0,0.00%,0,0.00%,36,32.73%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,3,2.73%,0,0.00%,1,0.91%,0,0.00%,56,50.91%,0,0.00%,0,0.00%,110,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,400,569,,Total,0,0.00%,0,0.00%,52,13.16%,,0,0.00%,3,0.76%,,0,0.00%,0,0.00%,9,2.28%,117,29.62%,0,0.00%,3,0.76%,0,0.00%,0,0.00%,37,9.37%,0,0.00%,1,0.25%,15,3.80%,156,39.49%,2,0.51%,0,0.00%,395,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH142 0,,,,RICH142 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,502,908,,Vote By Mail,0,0.00%,0,0.00%,81,16.33%,,4,0.81%,4,0.81%,,0,0.00%,0,0.00%,20,4.03%,153,30.85%,0,0.00%,11,2.22%,0,0.00%,0,0.00%,56,11.29%,0,0.00%,0,0.00%,24,4.84%,141,28.43%,2,0.40%,0,0.00%,496,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,172,908,,Election Day,0,0.00%,0,0.00%,24,13.95%,,0,0.00%,1,0.58%,,0,0.00%,0,0.00%,1,0.58%,60,34.88%,0,0.00%,1,0.58%,0,0.00%,0,0.00%,9,5.23%,0,0.00%,0,0.00%,0,0.00%,75,43.60%,1,0.58%,0,0.00%,172,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,674,908,,Total,0,0.00%,0,0.00%,105,15.72%,,4,0.60%,5,0.75%,,0,0.00%,0,0.00%,21,3.14%,213,31.89%,0,0.00%,12,1.80%,0,0.00%,0,0.00%,65,9.73%,0,0.00%,0,0.00%,24,3.59%,216,32.34%,3,0.45%,0,0.00%,668,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH143 0,,,,RICH143 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,385,890,,Vote By Mail,0,0.00%,0,0.00%,64,16.75%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,12,3.14%,150,39.27%,0,0.00%,10,2.62%,0,0.00%,1,0.26%,44,11.52%,0,0.00%,0,0.00%,18,4.71%,82,21.47%,1,0.26%,0,0.00%,382,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,241,890,,Election Day,0,0.00%,0,0.00%,27,11.44%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,124,52.54%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,18,7.63%,0,0.00%,0,0.00%,0,0.00%,65,27.54%,2,0.85%,0,0.00%,236,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,626,890,,Total,0,0.00%,0,0.00%,91,14.72%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,12,1.94%,274,44.34%,0,0.00%,10,1.62%,0,0.00%,1,0.16%,62,10.03%,0,0.00%,0,0.00%,18,2.91%,147,23.79%,3,0.49%,0,0.00%,618,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH144 0,,,,RICH144 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,413,740,,Vote By Mail,0,0.00%,0,0.00%,94,22.98%,,1,0.24%,2,0.49%,,0,0.00%,0,0.00%,15,3.67%,148,36.19%,0,0.00%,6,1.47%,0,0.00%,0,0.00%,36,8.80%,0,0.00%,1,0.24%,15,3.67%,87,21.27%,4,0.98%,0,0.00%,409,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,203,740,,Election Day,0,0.00%,0,0.00%,63,31.34%,,0,0.00%,2,1.00%,,0,0.00%,0,0.00%,0,0.00%,74,36.82%,0,0.00%,1,0.50%,0,0.00%,0,0.00%,3,1.49%,0,0.00%,0,0.00%,0,0.00%,57,28.36%,1,0.50%,0,0.00%,201,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,616,740,,Total,0,0.00%,0,0.00%,157,25.74%,,1,0.16%,4,0.66%,,0,0.00%,0,0.00%,15,2.46%,222,36.39%,0,0.00%,7,1.15%,0,0.00%,0,0.00%,39,6.39%,0,0.00%,1,0.16%,15,2.46%,144,23.61%,5,0.82%,0,0.00%,610,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH145 0,,,,RICH145 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,515,894,,Vote By Mail,0,0.00%,0,0.00%,146,28.57%,,0,0.00%,3,0.59%,,0,0.00%,0,0.00%,11,2.15%,192,37.57%,0,0.00%,5,0.98%,0,0.00%,0,0.00%,31,6.07%,1,0.20%,0,0.00%,21,4.11%,98,19.18%,3,0.59%,0,0.00%,511,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,311,894,,Election Day,0,0.00%,0,0.00%,79,25.48%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,132,42.58%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,9,2.90%,0,0.00%,0,0.00%,1,0.32%,89,28.71%,0,0.00%,0,0.00%,310,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,826,894,,Total,0,0.00%,0,0.00%,225,27.41%,,0,0.00%,3,0.37%,,0,0.00%,0,0.00%,11,1.34%,324,39.46%,0,0.00%,5,0.61%,0,0.00%,0,0.00%,40,4.87%,1,0.12%,0,0.00%,22,2.68%,187,22.78%,3,0.37%,0,0.00%,821,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH147 0,,,,RICH147 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,170,658,,Vote By Mail,0,0.00%,0,0.00%,9,5.39%,,0,0.00%,1,0.60%,,0,0.00%,0,0.00%,0,0.00%,62,37.13%,1,0.60%,4,2.40%,0,0.00%,0,0.00%,26,15.57%,0,0.00%,1,0.60%,2,1.20%,58,34.73%,3,1.80%,0,0.00%,167,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,118,658,,Election Day,0,0.00%,0,0.00%,13,11.02%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,61,51.69%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,8,6.78%,0,0.00%,0,0.00%,1,0.85%,35,29.66%,0,0.00%,0,0.00%,118,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,288,658,,Total,0,0.00%,0,0.00%,22,7.72%,,0,0.00%,1,0.35%,,0,0.00%,0,0.00%,0,0.00%,123,43.16%,1,0.35%,4,1.40%,0,0.00%,0,0.00%,34,11.93%,0,0.00%,1,0.35%,3,1.05%,93,32.63%,3,1.05%,0,0.00%,285,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH148 0,,,,RICH148 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,65,436,,Vote By Mail,0,0.00%,0,0.00%,5,7.81%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,37,57.81%,0,0.00%,3,4.69%,0,0.00%,0,0.00%,4,6.25%,0,0.00%,1,1.56%,2,3.13%,12,18.75%,0,0.00%,0,0.00%,64,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,45,436,,Election Day,0,0.00%,0,0.00%,1,2.22%,,0,0.00%,0,0.00%,,1,2.22%,0,0.00%,0,0.00%,36,80.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1,2.22%,0,0.00%,0,0.00%,0,0.00%,6,13.33%,0,0.00%,0,0.00%,45,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,110,436,,Total,0,0.00%,0,0.00%,6,5.50%,,0,0.00%,0,0.00%,,1,0.92%,0,0.00%,0,0.00%,73,66.97%,0,0.00%,3,2.75%,0,0.00%,0,0.00%,5,4.59%,0,0.00%,1,0.92%,2,1.83%,18,16.51%,0,0.00%,0,0.00%,109,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH149 0,,,,RICH149 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,121,468,,Vote By Mail,0,0.00%,0,0.00%,5,4.27%,,0,0.00%,1,0.85%,,1,0.85%,0,0.00%,0,0.00%,68,58.12%,0,0.00%,3,2.56%,0,0.00%,0,0.00%,15,12.82%,0,0.00%,2,1.71%,2,1.71%,20,17.09%,0,0.00%,0,0.00%,117,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,97,468,,Election Day,0,0.00%,0,0.00%,7,7.22%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,54,55.67%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,5,5.15%,0,0.00%,0,0.00%,1,1.03%,30,30.93%,0,0.00%,0,0.00%,97,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
